City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,maldonado,-34.6667,-54.9167,290.5,59,7,2.18,UY,1681763895
366,mukhen,48.1,136.1,274.32,61,44,1.89,RU,1681763895
367,cidreira,-30.1811,-50.2056,293.51,73,61,6.65,BR,1681763895
368,saiki,32.95,131.9,286.03,88,8,3.89,JP,1681763896
369,xining,36.6167,101.7667,282.41,41,39,1.8,CN,1681763896
370,singaraja,-8.112,115.0882,298.56,83,65,1.5,ID,1681763896
371,korla,41.7597,86.1469,291.12,30,32,6.39,CN,1681763896
372,san andres,12.5847,-81.7006,302.16,65,20,4.12,CO,1681763897
373,ayan,56.45,138.1667,265.59,91,79,1.23,RU,1681763897
374,morant bay,17.8815,-76.4093,303.54,73,13,2.57,JM,1681763897
375,tahta,26.7693,31.5021,299.5,11,0,2.33,EG,1681763898
376,baraki barak,33.9675,68.9486,285.3,69,100,0.57,AF,1681763898
377,wamba,8.9333,8.6,304.7,40,100,0.51,NG,1681763898
378,banjar,-8.19,114.9675,297.23,89,63,1.58,ID,1681763899
379,coronel vivida,-25.9797,-52.5678,291.83,99,94,1.04,BR,1681763790
380,alcantara,-2.4089,-44.4147,302.26,85,98,3.08,BR,1681763899
381,ayame,5.6083,-3.1563,297.65,93,53,1.1,CI,1681763899
382,kibakwe,-6.7167,36.3667,289.93,96,46,1.63,TZ,1681763900
383,lac du bonnet,50.2536,-96.0612,280.65,29,0,4.11,CA,1681763900
384,portmore,17.9702,-76.8672,303.73,68,20,4.63,JM,1681763900
385,tingi,-11.3,35.0333,290.1,96,65,1.79,TZ,1681763900
386,beloha,-25.1667,45.05,293.98,75,0,5.1,MG,1681763901
387,zhezkazgan,47.8043,67.7144,272.22,66,0,2.74,KZ,1681763901
388,goderich,43.7501,-81.7165,278.66,81,100,6.69,CA,1681763901
389,yaan,7.3833,8.5667,303.81,51,96,4.21,NG,1681763902
390,chagoda,59.164,35.3285,276.29,84,73,1.5,RU,1681763902
391,punta cardon,11.6581,-70.215,300.93,63,42,9.63,VE,1681763902
392,elban,50.1018,136.5094,273.43,72,27,2.08,RU,1681763904
393,muros,42.7762,-9.0603,289.73,72,13,3.63,ES,1681763904
394,stornoway,58.2093,-6.3865,284.78,88,24,1.54,GB,1681763904
395,georgetown,5.4112,100.3354,302.11,89,20,1.03,MY,1681763843
396,mirabad,30.4362,61.8383,285.74,53,68,11.68,AF,1681763905
397,yabrud,33.9674,36.6574,288.7,48,53,0.64,SY,1681763906
398,bethel,41.3712,-73.414,290.85,77,100,4.12,US,1681763906
399,pasni,25.2631,63.471,299.03,75,95,3.53,PK,1681763906
400,tomatlan,19.9333,-105.25,304.78,38,0,4.04,MX,1681763906
401,nouadhibou,20.931,-17.0347,294.14,73,45,5.14,MR,1681763907
402,mezen,65.8522,44.24,269.84,98,100,1.18,RU,1681763907
403,parys,48.8534,2.3488,284.86,82,75,5.66,FR,1681763620
404,alexandria,31.2156,29.9553,293.45,64,0,4.08,EG,1681763907
405,aykhal,66.0,111.5,265.38,96,100,2.49,RU,1681763908
406,bismarck,46.8083,-100.7837,285.06,39,0,8.75,US,1681763908
407,altay,47.8667,88.1167,276.83,78,100,1.32,CN,1681763908
408,san angelo,31.4638,-100.437,299.32,18,0,7.72,US,1681763908
409,port blair,11.6667,92.75,300.57,78,39,1.39,IN,1681763828
410,berlevag,70.8578,29.0864,277.15,87,75,6.17,NO,1681763909
411,ibotirama,-12.1853,-43.2206,303.65,37,34,1.64,BR,1681763741
412,launceston,-41.45,147.1667,286.95,91,100,4.63,AU,1681763909
413,serravalle pistoiese,43.9061,10.8327,286.9,59,99,0.45,IT,1681763909
414,luderitz,-26.6481,15.1594,294.78,43,22,1.26,NA,1681763910
415,srednekolymsk,67.45,153.6833,266.98,93,81,1.16,RU,1681763910
416,port-cartier,50.0334,-66.8654,276.34,88,100,7.88,CA,1681763910
417,portree,57.4129,-6.1942,285.66,83,57,0.59,GB,1681763910
418,oum hadjer,13.2954,19.6966,307.51,15,10,3.51,TD,1681763911
419,bandarbeyla,9.4942,50.8122,300.62,72,3,3.48,SO,1681763911
420,grindavik,63.8424,-22.4338,283.12,87,75,11.32,IS,1681763911
421,arinos,-15.9169,-46.1056,301.61,50,65,0.65,BR,1681763911
422,pamekasan,-7.1568,113.4746,298.94,87,40,2.24,ID,1681763912
423,maceio,-9.6658,-35.7353,300.84,78,20,4.63,BR,1681763615
424,isangel,-19.55,169.2667,300.89,83,90,7.21,VU,1681763912
425,san clemente,33.427,-117.612,290.09,86,9,1.34,US,1681763624
426,ballina,-28.8667,153.5667,289.7,67,82,5.56,AU,1681763913
427,manta,-0.95,-80.7333,301.03,74,75,4.12,EC,1681763913
428,kangaatsiaq,68.3065,-53.4641,267.88,83,100,7.0,GL,1681763913
429,port augusta,-32.5,137.7667,287.61,55,0,0.37,AU,1681763914
430,tiznit,29.5833,-9.5,292.0,65,9,2.01,MA,1681763914
431,necochea,-38.5473,-58.7368,287.49,75,99,3.11,AR,1681763914
432,husavik,66.0449,-17.3389,279.72,78,2,7.11,IS,1681763915
433,gat,31.61,34.7642,297.82,62,2,1.19,IL,1681763915
434,kalabo,-14.97,22.6814,291.62,77,59,2.21,ZM,1681763915
435,la rioja,42.25,-2.5,280.03,85,0,1.83,ES,1681763795
436,mnogovershinnyy,53.9353,139.9242,266.26,90,30,1.55,RU,1681763915
437,yumen,40.2833,97.2,285.03,35,0,1.63,CN,1681763916
438,diego de almagro,-26.3667,-70.05,294.49,30,13,3.94,CL,1681763916
439,tiarei,-17.5333,-149.3333,302.16,76,93,3.81,PF,1681763916
440,aksu,41.1231,80.2644,292.6,25,100,2.82,CN,1681763916
441,byron bay,-28.65,153.6167,289.66,69,97,5.78,AU,1681763635
442,lazaro cardenas,17.9583,-102.2,302.56,57,0,4.29,MX,1681763917
443,promyshlennaya,54.9159,85.6385,261.68,73,67,5.52,RU,1681763917
444,orocue,4.7912,-71.3354,303.24,57,99,2.11,CO,1681763917
445,tara,56.8944,74.371,263.24,70,100,4.15,RU,1681763917
446,lasa,46.6166,10.7002,281.13,92,83,1.7,IT,1681763917
447,tezze sul brenta,45.6866,11.7036,287.27,72,55,2.01,IT,1681763918
448,saint-louis,16.3333,-15.0,307.15,24,100,8.03,SN,1681763918
449,coihaique,-45.5752,-72.0662,281.49,61,75,5.14,CL,1681763918
450,inhambane,-23.865,35.3833,294.46,80,15,2.73,MZ,1681763918
451,regina,50.4501,-104.6178,286.14,37,100,11.83,CA,1681763856
452,mayumba,-3.432,10.6554,299.62,89,82,2.15,GA,1681763919
453,katangli,51.7102,143.2326,267.82,92,59,3.92,RU,1681763919
454,taicheng,38.731,113.228,284.71,33,41,2.32,CN,1681763919
455,kiunga,-6.1219,141.2906,295.22,99,100,1.53,PG,1681763920
456,changli,39.7042,119.1506,281.0,78,0,1.68,CN,1681763920
457,alekseyevsk,57.8406,108.3492,261.42,96,76,0.99,RU,1681763920
458,luchenza,-16.0069,35.3095,291.05,97,100,3.31,MW,1681763920
459,kavaratti,10.5669,72.642,301.89,76,6,2.41,IN,1681763921
460,zeya,53.75,127.2667,273.91,94,100,1.96,RU,1681763921
461,inirida,3.8653,-67.9239,301.07,84,94,0.7,CO,1681763921
462,chadiza,-14.0678,32.4392,288.03,98,92,1.62,ZM,1681763921
463,da nang,16.0678,108.2208,299.14,94,20,1.54,VN,1681763922
464,san cristobal,7.7669,-72.225,294.25,67,89,0.79,VE,1681763922
465,fortuna,40.5982,-124.1573,284.21,70,100,0.45,US,1681763922
466,toyooka,35.5333,134.8333,281.47,84,74,2.43,JP,1681763922
467,sobradinho,-12.8333,-39.1,298.07,83,53,2.79,BR,1681763923
468,fukue,32.6881,128.8419,290.56,75,6,9.53,JP,1681763923
469,rocha,-34.4833,-54.3333,286.33,63,3,2.36,UY,1681763923
470,muzaffarpur,26.1167,85.4,302.53,15,0,3.74,IN,1681763727
471,langham,52.3668,-106.9679,287.06,35,57,4.89,CA,1681763924
472,felanitx,39.4696,3.1483,286.62,78,37,2.3,ES,1681763924
473,mangai,-4.05,19.5333,294.14,92,84,1.1,CD,1681763925
474,ewa beach,21.3156,-158.0072,300.12,65,0,4.12,US,1681763926
475,roros,62.5747,11.3842,271.06,86,65,0.0,NO,1681763926
476,makinsk,52.6292,70.4169,268.28,44,3,4.32,KZ,1681763927
477,bubaque,11.2833,-15.8333,299.48,79,93,9.13,GW,1681763927
478,opuwo,-18.0607,13.84,295.74,43,96,2.28,NA,1681763927
479,ixtapa,20.7,-105.2,299.72,69,0,5.66,MX,1681763929
480,walvis bay,-22.9575,14.5053,295.12,57,16,1.97,NA,1681763930
481,baykit,61.67,96.37,262.11,91,100,1.97,RU,1681763930
482,birjand,32.8663,59.2211,283.41,50,0,7.2,IR,1681763703
483,kailua,21.4022,-157.7394,300.14,74,95,2.68,US,1681763704
484,antalaha,-14.9003,50.2788,296.52,90,55,2.85,MG,1681763815
485,tayu,-6.5397,111.0518,298.1,91,100,2.81,ID,1681763932
486,ponta delgada,37.7333,-25.6667,288.55,77,40,3.6,PT,1681763932
487,gizo,-8.103,156.8419,301.21,66,82,3.86,SB,1681763932
488,turochak,52.2576,87.1224,266.83,95,100,2.14,RU,1681763933
489,havre-saint-pierre,50.2334,-63.5986,278.35,70,40,6.17,CA,1681763933
490,zhanaozen,43.3,52.8,281.2,27,48,4.91,KZ,1681763933
491,koslan,63.4564,48.8989,272.5,88,100,2.07,RU,1681763933
492,bako,5.7833,36.5667,291.04,90,96,1.55,ET,1681763934
493,waitati,-45.75,170.5667,286.37,94,100,0.61,NZ,1681763934
494,bumba,2.1833,22.4667,295.03,98,70,1.03,CD,1681763934
495,champerico,14.3,-91.9167,308.45,56,3,5.61,GT,1681763934
496,dingle,10.9995,122.6711,298.14,87,18,2.07,PH,1681763935
497,potosi,-19.5836,-65.7531,287.33,17,4,8.9,BO,1681763709
498,solnechnyy,50.7214,136.6319,272.66,77,27,1.28,RU,1681763935
499,severo-yeniseyskiy,60.3725,93.0408,265.81,90,100,5.02,RU,1681763756
500,adelaide,-34.9333,138.6,289.44,73,0,3.6,AU,1681763706
501,namibe,-15.1961,12.1522,297.68,77,18,2.18,AO,1681763828
502,kieta,-6.2167,155.6333,299.68,70,20,0.9,PG,1681763936
503,lensk,60.7253,114.9278,259.14,97,66,1.18,RU,1681763679
504,half moon bay,37.4636,-122.4286,289.59,62,0,7.72,US,1681763869
505,uribia,11.7139,-72.266,304.71,47,99,3.01,CO,1681763936
506,krasnoselkup,65.7,82.4667,252.19,97,90,2.79,RU,1681763937
507,unai,-16.3575,-46.9061,300.35,56,17,1.65,BR,1681763937
508,praia,14.9215,-23.5087,297.45,73,40,7.2,CV,1681763937
509,itoigawa,37.0333,137.85,281.35,64,100,2.72,JP,1681763937
510,abapo,-18.8333,-63.4667,288.57,98,100,0.86,BO,1681763937
511,laguna,38.421,-121.4238,290.01,54,0,4.63,US,1681763937
512,wanaka,-44.7,169.15,286.54,87,100,0.45,NZ,1681763938
513,mian channun,30.44,72.3543,298.69,44,39,4.71,PK,1681763938
514,sarangani,5.4033,125.4636,301.52,75,20,6.48,PH,1681763938
515,hamilton,39.1834,-84.5333,285.92,54,100,8.23,US,1681763846
516,vostok,46.4856,135.8833,271.43,62,38,1.28,RU,1681763938
517,lisakovsk,52.5369,62.4936,275.59,72,66,3.81,KZ,1681763939
518,kloulklubed,7.0419,134.2556,297.43,76,53,3.45,PW,1681763939
519,monywa,22.1167,95.1333,305.3,36,2,0.35,MM,1681763939
520,port shepstone,-30.7414,30.455,295.02,42,1,3.44,ZA,1681763939
521,dunedin,-45.8742,170.5036,286.37,94,100,1.34,NZ,1681763939
522,mangan,27.5167,88.5333,293.6,43,3,3.69,IN,1681763940
523,gunjur,13.2019,-16.7339,302.19,54,0,2.57,GM,1681763940
524,wajir,1.7471,40.0573,300.65,68,82,3.78,KE,1681763940
525,gwadar,25.1216,62.3254,299.13,75,91,4.09,PK,1681763940
526,alenquer,-1.9417,-54.7383,299.97,85,100,1.2,BR,1681763940
527,corsicana,32.0954,-96.4689,298.96,31,0,6.17,US,1681763941
528,nakhon thai,17.1006,100.8374,300.55,56,1,0.57,TH,1681763941
529,terrace,54.5163,-128.6035,282.1,39,75,4.12,CA,1681763760
530,port moresby,-9.4431,147.1797,295.83,100,20,1.54,PG,1681763941
531,bosobolo,4.1833,19.9,296.07,86,99,0.4,CD,1681763942
532,susanville,40.4163,-120.653,285.32,39,20,8.23,US,1681763942
533,aljezur,37.3191,-8.8033,289.11,61,12,1.55,PT,1681763942
534,saint-joseph,-21.3667,55.6167,297.36,80,100,3.32,RE,1681763943
535,angoche,-16.2325,39.9086,297.74,81,83,3.93,MZ,1681763943
536,warah,27.4481,67.7978,301.71,39,74,4.55,PK,1681763944
537,tutoia,-2.7619,-42.2744,298.93,90,99,2.3,BR,1681763944
538,debre tabor,11.85,38.0167,288.8,56,33,1.02,ET,1681763944
539,manzanillo,20.3433,-77.1167,302.19,63,27,4.73,CU,1681763944
540,manga,11.6636,-1.0731,307.44,26,65,2.27,BF,1681763945
541,sendai,38.2689,140.8719,280.78,71,20,0.84,JP,1681763945
542,bosaso,11.2842,49.1816,301.9,55,0,1.86,SO,1681763945
543,senno,59.5336,33.9167,275.03,75,25,1.07,RU,1681763945
544,rockland,41.1668,-74.0496,292.85,51,39,1.34,US,1681763931
545,san jose,37.3394,-121.895,290.11,51,100,7.2,US,1681763677
546,makokou,0.5738,12.8642,294.36,94,96,1.07,GA,1681763946
547,esfahan,32.6572,51.6776,282.95,28,100,4.42,IR,1681763857
548,sumbe,-11.2061,13.8437,300.06,89,100,3.21,AO,1681763946
549,port keats,-14.25,129.55,292.18,52,100,3.77,AU,1681763947
550,wajima,37.4,136.9,283.19,75,100,2.93,JP,1681763947
551,komsomolskiy,40.4272,71.7189,284.55,62,75,1.03,UZ,1681763948
552,kargala,56.6208,83.9607,260.69,80,69,4.61,RU,1681763948
553,zaigrayevo,51.8336,108.2703,268.71,51,96,1.65,RU,1681763948
554,tabou,4.423,-7.3528,300.51,82,67,1.89,CI,1681763949
555,bilibino,68.0546,166.4372,261.39,88,100,1.49,RU,1681763949
556,aklavik,68.2191,-135.0107,259.15,66,100,6.17,CA,1681763949
557,miandrivazo,-19.5167,45.4667,297.92,80,99,0.37,MG,1681763950
558,talcahuano,-36.7167,-73.1167,287.97,63,20,6.69,CL,1681763950
559,loralai,30.3705,68.598,287.33,79,100,2.89,PK,1681763951
560,tres picos,15.8667,-93.5333,307.27,45,10,3.63,MX,1681763951
561,esperance,-33.8667,121.9,289.68,58,100,6.41,AU,1681763952
562,yarim,14.298,44.3779,287.37,65,1,1.07,YE,1681763952
563,buena vista,43.4203,-83.8986,278.31,84,100,9.26,US,1681763952
564,salalah,17.0151,54.0924,301.2,78,20,2.06,OM,1681763953
565,olinda,-8.0089,-34.8553,301.0,69,20,4.12,BR,1681763953
566,keta,5.9179,0.9879,301.27,79,100,4.65,GH,1681763953
567,sakakah,29.9697,40.2064,296.91,25,0,5.29,SA,1681763954
568,akyab,20.15,92.9,300.27,85,7,0.9,MM,1681763954
569,tuatapere,-46.1333,167.6833,285.55,92,100,1.48,NZ,1681763954
570,lillesand,58.2488,8.3778,281.42,75,0,2.57,NO,1681763954
571,funehiki,37.4333,140.5833,279.12,77,82,1.83,JP,1681763955
572,caceres,39.522,-6.3748,288.66,37,99,2.13,ES,1681763955
573,houma,29.5958,-90.7195,297.05,32,0,1.79,US,1681763955
574,corrales,35.2378,-106.6067,300.03,13,0,4.92,US,1681763749
575,liverpool,53.4106,-2.9779,286.27,82,0,2.06,GB,1681763956
576,okato,-39.2,173.8833,292.14,83,72,5.36,NZ,1681763957
577,chapais,49.7834,-74.8492,282.03,94,100,5.4,CA,1681763957
578,kawalu,-7.3817,108.2082,296.1,98,99,0.34,ID,1681763957
579,aviles,43.5547,-5.9248,285.81,76,0,5.66,ES,1681763959
580,vanavara,60.34,102.2797,257.27,96,90,1.71,RU,1681763960
581,erenhot,43.6475,111.9767,278.57,54,92,3.48,CN,1681763960
582,arlit,18.7369,7.3853,303.18,8,0,4.02,NE,1681763960
